OID,NDVI_center,Building_Coverage,Weighted_Height,SPEED_M_s_,ALT_M_,NR_TAC,NR_PCI,Base_Central_frequency_point,Base_Electronic_downtilt,Base_Mechanical_downtilt,Base_Power,Match_Dist,DEM_center,True_3D_Dist,Building_Coverage,Match_Angle_sin,Match_Angle_cos,Base_Direction_angle_sin,Base_Direction_angle_cos,NR_BAND_enc,Base_Bandwidth_enc,log_Match_Dist,log_True_3D_Dist,Power_to_Dist_ratio,Match_Dist_bin,SS_RSRP
5118,0.208407998,0,0,46.678,241.6,10121472,884,636664,0,5,24,275.090413,230,279.456,1.39E-16,-0.754699618,-0.656070489,0.5,0.866025404,1,0,5.620728395,5.63641685,0.087244043,3,-70.8
5119,0.223139003,0,0,44.92666667,226,10121472,884,636664,0,5,24,209.9145319,234,219.6733333,1.19E-16,-0.725144533,-0.688596693,0.5,0.866025404,1,0,5.351452989,5.396683478,0.114332246,2,-67.33333333
5120,0.213992998,0,0,34.27,216.5,10121472,319,636664,0,5,24,203.1556898,233,208.19,1.22E-16,-0.998200573,-0.059963463,0.64278761,-0.766044443,1,0,5.318882888,5.34324293,0.118135997,2,-67
5121,0.269526988,0,0,30.94785714,215.7222222,10121472,507.2857143,636664,2.571428571,5.428571429,24,292.2091603,234,300.2795635,9.16E-17,-0.691442831,-0.722431182,0.840025923,-0.542546264,1,0,5.680886212,5.708038616,0.082132949,3,-67.26984127
5122,0.383188993,0,0,32.54055556,214.5,10121472,632.8333333,636664,2,5.5,24,329.3758894,238,336.2356944,3.50E-17,-0.738485493,-0.674269365,0.979340622,-0.202217573,1,0,5.800231065,5.820782076,0.072865078,3,-67.41666667
5123,0.378594995,0,0,35.41522109,213.2687075,10121472,491.2857143,636664,1.714285714,7,24,326.1531333,241,334.4982653,3.72E-17,-0.756735491,-0.653721191,0.698236818,-0.715866849,1,0,5.790428359,5.815616786,0.073585066,3,-68.28571429
5124,0.209354997,0,0,37.06166667,208.6666667,10121472,319,636664,6,12,24,362.4205097,239,374.9983333,-2.94E-17,-0.382473485,-0.923966468,0.64278761,-0.766044443,1,0,5.895560593,5.929584711,0.066221418,4,-66
5125,0.230626002,0,0,26.60142857,213.1428571,10121472,319,636664,0,5,24,350.8806329,235,359.8604762,-4.50E-17,-0.464899742,-0.885363332,0.64278761,-0.766044443,1,0,5.863292007,5.888491391,0.068399329,4,-73.42857143
5126,0.242394999,0,0,7.882264151,201.7924528,10121472,159,636664,6,2,24,473.1180809,231,477.4069811,-4.27E-17,0.921648592,-0.388025609,-0.866025404,-0.5,1,0,6.161456406,6.170461795,0.050727294,5,-75.37735849
5127,0.260185003,0,0,17.90526316,202.7894737,10121472,159,636664,6,2,24,453.6440545,228,456.1757895,-4.55E-17,0.901821279,-0.432109223,-0.866025404,-0.5,1,0,6.119514815,6.125067977,0.052904915,5,-74.84210526
5128,0.256902993,0,0,46.87333333,205.1666667,10121472,109,636664,6,12,24,338.0902918,225,348.68,-8.10E-17,0.999415729,0.034178959,-0.766044443,-0.64278761,1,0,5.826266419,5.857018451,0.070986954,4,-84.33333333
5129,0.253827989,0,0,48.39166667,203.8333333,10121472,391,636664,6,4,24,271.5025074,222,277.0566667,-1.22E-17,0.865400637,0.50108057,1.22E-16,-1,1,0,5.607647816,5.62782493,0.088396973,3,-72.16666667
5130,0.239138007,0,0,45.4625,203.625,10121472,391,636664,6,4,24,256.8031406,221,262.85875,-1.78E-17,0.843552933,0.53704604,1.22E-16,-1,1,0,5.552196273,5.575413922,0.093456801,2,-68.625
5131,0.236358002,0,0,40.265,201.75,10121472,391,636664,6,4,24,210.8630876,223,218.47,-2.28E-17,0.702394449,0.711787916,1.22E-16,-1,1,0,5.355940253,5.391215549,0.113817929,2,-64.5
5132,0.259360999,0,0,46.465,200.625,10121472,391,636664,6,4,24,219.6914438,226,228.78125,-6.11E-18,0.666676404,0.745347283,1.22E-16,-1,1,0,5.396765544,5.437127769,0.109244127,2,-68
5133,0.279026985,0,0,43.17090909,196.2727273,10121472,391,636664,6,4,24,289.1334899,230,306.6963636,1.61E-17,0.999270016,0.038202557,1.22E-16,-1,1,0,5.670341127,5.729113464,0.083006641,3,-69.54545455
5134,0.320587993,0,0,41.24272727,195.4545455,10121472,110,636664,6,12,24,217.543342,231,242.3354545,2.28E-17,0.19181748,-0.981430616,-0.5,0.866025404,1,0,5.386984356,5.494440963,0.110322843,2,-65.54545455
5135,0.369601995,0,0,40.97166667,194.8333333,10121472,159,636664,6,2,24,203.9117717,228,216.79,3.94E-17,-0.049345508,-0.998781768,-0.866025404,-0.5,1,0,5.322579505,5.383531296,0.117697962,2,-63.33333333
5136,0.330963999,0,0,38.62571429,195.5714286,10121472,159,636664,6,2,24,196.1453016,224,204.9042857,6.00E-17,0.570028738,-0.821624755,-0.866025404,-0.5,1,0,5.283941028,5.327411428,0.122358271,1,-61.92857143
5137,0.268541992,0,0,43.05666667,193,10121472,159,636664,6,2,24,182.9583251,220,193.4833333,6.88E-17,0.996249883,-0.086522659,-0.866025404,-0.5,1,0,5.214709238,5.270346469,0.131177414,1,-58.44444444
5138,0.206226006,0,0,44.48272727,195.5454545,10121472,159,636664,6,2,24,162.6762613,219,179.4654545,1.56E-17,0.93068221,-0.36582868,-0.866025404,-0.5,1,0,5.09789046,5.195539372,0.147532281,1,-57.45454545
5139,0.213203996,0,0,43.215,196.1,10121472,159,636664,6,2,24,143.9744266,219,162.667,-5.43E-17,0.900761576,-0.434313922,-0.866025404,-0.5,1,0,4.976557359,5.097833876,0.16669627,1,-57.7
5140,0.251237005,0,0,42.61909091,193.9090909,10121472,159,636664,6,2,24,141.7822017,220,168.1845455,-6.40E-17,0.703902581,-0.710296527,-0.866025404,-0.5,1,0,4.961320404,5.130990104,0.169273714,1,-59.45454545
5141,0.273292989,0,0,40.08,200.8333333,10121472,159,636664,6,2,24,108.7407961,221,130.9516667,-6.07E-17,0.822796371,-0.568336284,-0.866025404,-0.5,1,0,4.698121186,4.882435694,0.220708332,0,-58.41666667
5142,0.303388,0,0,37.39818182,196.6363636,10121472,108,636664,6,12,24,137.1104626,222,168.0809091,-7.85E-17,0.491259042,-0.871013521,1,6.12E-17,1,0,4.928053819,5.130377352,0.175041345,0,-62.45454545
5143,0.247823,0,0,33.33888889,194.8888889,10121472,108,636664,6,12,24,192.7687216,224,228.4444444,-4.41E-17,-0.010277152,-0.999947189,1,6.12E-17,1,0,5.266665291,5.435660928,0.124501525,1,-62.77777778
5144,0.260434002,0,0,35.71555556,196.2222222,10121472,108,636664,6,12,24,298.5027113,225,324.5344444,3.61E-18,0.054288982,-0.998525266,1,6.12E-17,1,0,5.70212347,5.785468276,0.080401279,3,-63.33333333
5145,0.270996988,0,0,31.41375,200.25,10121472,108,636664,6,12,24,224.9208951,226,250.4025,2.22E-18,-0.889691365,-0.456562455,1,6.12E-17,1,0,5.420184916,5.52705524,0.106704181,2,-62.875
5146,0.278017014,0,0,28.59733333,203.4,10121472,161,636664,6,2,24,156.4359376,227,171.3086667,0.009447096,-0.985826221,-0.16776967,0.766044443,-0.64278761,1,0,5.05901863,5.149287442,0.153417432,1,-72.46666667
5147,0.235763997,0,0,21.25636364,206.0909091,10121472,161,636664,6,2,24,252.9014429,228,261.7045455,0.009944234,-0.826574392,-0.562827482,0.766044443,-0.64278761,1,0,5.536946172,5.57103,0.094898628,2,-76.90909091
5148,0.251493007,0,0,46.065,210,10121472,329,636664,6,4,24,342.8551262,229,354.3225,0.009944234,-0.685039036,-0.728506362,0.939692621,-0.342020143,1,0,5.840220424,5.873025828,0.070000412,4,-80.5
5149,0.269787014,0,0,38.11166667,209.3333333,10121472,329,636664,6,12,24,325.8066805,230,337.2366667,0.009944234,-0.82525201,-0.564764659,0.939692621,-0.342020143,1,0,5.789368805,5.823745848,0.073663314,3,-80.16666667
5150,0.253176004,0,0,37.8475,210.75,10121472,327,636664,0,4,24,381.032695,230,389.49,0.009944234,-0.619747272,-0.784801452,0.342020143,0.939692621,1,0,5.945506194,5.967402361,0.062986721,4,-71.5
5151,0.270574003,0,0,31.0425,210,10121472,327,636664,0,4,24,404.444389,230,412.68,0.000497138,-0.653912717,-0.756569996,0.342020143,0.939692621,1,0,6.004983722,6.025092728,0.059340667,4,-71.5
5152,0.284285992,0,0,37.014,209.8,10121472,161,636664,6,2,24,351.5921922,230,356.848,8.33E-18,-0.919511271,-0.393063638,0.766044443,-0.64278761,1,0,5.865312126,5.880108315,0.068260901,4,-71.6
5153,0.320208997,0,0,32.18,209,10121472,161,636664,6,2,24,396.8355588,230,402.66,5.00E-18,-0.887268184,-0.461253911,0.766044443,-0.64278761,1,0,5.986038751,6.000572939,0.060478451,4,-74.5
5154,0.326436013,0,0,38.6275,211.5,10121472,161,636664,6,2,24,372.0181274,230,375.525,0.007173774,-0.971454618,-0.237225472,0.766044443,-0.64278761,1,0,5.921627017,5.930984446,0.064512985,4,-78.25
5155,0.295913994,0,0,41.9175,211.875,10121472,329,636664,0,4,24,509.3843789,229,518.2075,0.02450681,-0.595472312,-0.803375831,0.939692621,-0.342020143,1,0,6.235164126,6.252303611,0.047115697,5,-70.125
5156,0.287104994,0.074306299,16.44010068,34.58833333,214,10121472,329,636664,0,4,24,488.9410732,228,496.0983333,0.049868407,-0.061407885,-0.998112755,0.939692621,-0.342020143,1,0,6.194285125,6.20878786,0.04908567,5,-73.16666667
5157,0.382198989,0.001657375,18.78189368,37.32797619,212.2142857,10121472,421.2857143,636664,0,4.571428571,24,451.8871866,228,458.6257143,0.096601023,0.425528021,-0.904945249,0.999689182,-0.024930692,1,0,6.115643058,6.130412494,0.053110601,5,-67.01190476
5158,0.303723007,0.5243159,18.78189368,36.7825,216.25,10121472,655,636664,0,6,24,286.8583157,228,289.08,0.117061348,0.072753648,0.997349942,1.22E-16,-1,1,0,5.6624684,5.670156747,0.083664996,3,-64
5159,0.293592006,0.397544058,18.78189368,39.82083333,213.75,10121472,436.3333333,636664,0,4.666666667,24,466.5023682,228,472.57,0.109887574,0.454160322,-0.890919975,0.957989512,0.286803233,1,0,6.147404414,6.160299737,0.051446684,5,-65.33333333
5160,0.27094999,0.011802307,18.78189368,42.285,213.5,10121472,327,636664,0,4,24,567.1244299,228,574.78,0.10934801,-0.752885383,-0.658151654,0.342020143,0.939692621,1,0,6.342340461,6.355725643,0.042318755,6,-67
5161,0.274345011,0,0,39.41911458,212.3541667,10121472,327,636664,0,4,24,581.8354959,228,589.490625,0.10864308,-0.793329716,-0.608792215,0.342020143,0.939692621,1,0,6.367904978,6.380953759,0.041248772,6,-67
5162,0.254758,0.41716147,30,37.78861111,212.0555556,10121472,327,636664,0,4,24,597.6553781,228,605.1525,0.065745424,-0.821390695,-0.570365959,0.342020143,0.939692621,1,0,6.394686104,6.407131605,0.040156921,6,-67
5163,0.236056,0.3328,30,37.2,212,10121472,327,636664,0,4,24,601.352997,228,608.81125,0.045285099,-0.8263635,-0.563137076,0.342020143,0.939692621,1,0,6.400843647,6.413149483,0.039910003,6,-67
5164,0.25208801,0.015614048,30,39.13,212,10121472,327,636664,0,4,24,604.0542559,228,611.48,0.062952659,-0.830346559,-0.557247334,0.342020143,0.939692621,1,0,6.405318133,6.417516289,0.03973153,6,-67
5165,0.250732005,0,0,44.74929688,211.8697917,10121472,327,636664,0,4,24,624.2829482,228,631.4936979,0.102971524,-0.858154019,-0.513392325,0.342020143,0.939692621,1,0,6.438204264,6.449670257,0.038444106,6,-71
5166,0.259339988,0,0,41.1378125,214.5625,10121472,361.5,636664,0,5,24,429.4675177,228,436.43,0.099121704,-0.608103957,-0.793857404,0.573576436,-0.819152044,1,0,6.064871869,6.080916693,0.055883155,5,-67.25
5167,0.277397007,0,0,34.13,217,10121472,396,636664,0,6,24,226.1107789,228,232.94,0.121762227,-0.245718124,-0.969341325,-1,-1.84E-16,1,0,5.425437911,5.455064672,0.106142662,2,-62
5168,0.276264012,0,0,32.7575,217,10121472,396,636664,0,6,24,227.4593336,228,234.25125,0.133467657,-0.262242977,-0.965001876,-1,-1.84E-16,1,0,5.431358223,5.460654092,0.105513366,2,-62
5169,0.263278991,0,0,32.3,217,10121472,396,636664,0,6,24,227.9088518,227,234.6883333,0.115800097,-0.267734489,-0.963492731,-1,-1.84E-16,1,0,5.433323897,5.462510311,0.105305256,2,-62
5170,0.306528002,0,0,36.4516303,212.409697,10121472,382.8666667,636664,0,5.6,24,392.0351967,225,398.8916909,0.05898776,-0.497710154,-0.867343417,0.766044443,-0.64278761,1,0,5.973899167,5.991193738,0.061218993,4,-65.93212121
5171,0.356914997,0,0,38.856,202.4,10121472,398,636664,0,6,24,293.4846265,220,301.896,0.038180914,-0.504185847,-0.863595178,0,1,1,0,5.6852268,5.713389512,0.081776004,3,-69.2
5172,0.349364012,0,0,38.39971429,205.4482143,10121472,379.75,636664,0,5.5,24,467.3224289,215,474.6049821,0.01170543,-0.635532527,-0.772074094,0.906307787,0.422618262,1,0,6.149157009,6.16458764,0.051356405,5,-70.83125
5173,0.320773989,0,0,37.21,201.25,10121472,397,636664,0,6,24,330.0649009,213,337.8225,-1.80E-17,-0.517400018,-0.855743666,0.866025404,-0.5,1,0,5.802314431,5.825476371,0.072712972,3,-71.125
5174,0.351238012,0,0,20.97588235,200.8235294,10121472,397,636664,0,6,24,418.5517556,215,425.9688235,0.000401707,-0.625222659,-0.780446428,0.866025404,-0.5,1,0,6.039186893,6.056710998,0.057340579,5,-76.41176471
5175,0.363233,0,0,29.69384615,208.5384615,10121472,397,636664,0,6,24,462.8299204,219,468.5192308,0.000401707,-0.680146872,-0.733075871,0.866025404,-0.5,1,0,6.139517934,6.151709258,0.051854902,5,-70.15384615
5176,0.408899993,0,0,36.698,202,10121472,397,636664,0,6,24,392.430433,222,398.85,0.000401707,-0.669431362,-0.742873914,0.866025404,-0.5,1,0,5.974904262,5.991089477,0.061157336,4,-71.4
5177,0.365244001,0,0,38.251,201.7,10121472,397,636664,0,6,24,399.5044987,223,405.876,0.000401707,-0.716843498,-0.697234107,0.866025404,-0.5,1,0,5.992724999,6.008508471,0.060074417,4,-75.2
5178,0.424995989,0,0,46.1875,218.75,10121472,397,636664,0,6,24,423.8900207,225,427.5725,0.00168847,-0.747884787,-0.663828551,0.866025404,-0.5,1,0,6.051830361,6.060459919,0.056618459,5,-77
5179,0.423034996,0,0,45.52,229.5,10121472,397,636664,0,6,24,777.7891546,227,780.155,0.005374108,-0.8675431,-0.497362011,0.866025404,-0.5,1,0,6.657740348,6.660773594,0.030856691,7,-77.5
5180,0.42277801,0,0,45.31,227,10121472,327,636664,0,4,24,1122.508509,229,1125.356667,0.005374108,-0.933118235,-0.359569686,0.342020143,0.939692621,1,0,7.024211665,7.026743514,0.021380684,8,-80
5181,0.412362009,0,0,36.32,212,10121472,397,636664,0,6,24,598.5685798,231,602.525,0.005374108,-0.621186178,-0.783663022,0.866025404,-0.5,1,0,6.396210363,6.402787465,0.040095656,6,-82
5182,0.388426989,0,0,39.46666667,222,10121472,397,636664,0,6,24,649.5438589,234,651.41,0.005374108,-0.991951194,-0.126620809,0.866025404,-0.5,1,0,6.477808719,6.480673199,0.036949006,6,-80.66666667
5183,0.409195006,0,0,39.6,221,10121472,397,636664,0,6,24,545.7176987,236,548.1933333,0.004087345,-0.853055407,-0.521820346,0.866025404,-0.5,1,0,6.303932579,6.308450535,0.043978782,6,-82.66666667
5184,0.458361,0,0,40.05666667,221.3333333,10121472,397,636664,0,6,24,766.983527,236,771.3233333,5.41E-17,0.154892409,-0.987931345,0.866025404,-0.5,1,0,6.643768284,6.649403288,0.031291415,7,-84.66666667
5185,0.483251989,0,0,20.40375,219.375,10121472,502,636664,6,5,24,955.8028262,235,962.01375,0.000774803,0.942121873,-0.335270601,0.173648178,-0.984807753,1,0,6.863597337,6.87006769,0.025109781,8,-86
5186,0.52571398,0,0,25.07833333,219.3333333,10121472,656,636664,0,6,24,834.8920743,231,835.7983333,0.047702645,-0.978252535,0.207417399,0.64278761,0.766044443,1,0,6.728499507,6.729583102,0.02874623,7,-85.33333333
5187,0.410209,0,0,38.29833333,221.6666667,10121472,502,636664,6,5,24,1055.814395,226,1061.585,0.114475006,0.908353837,-0.418202471,0.173648178,-0.984807753,1,0,6.963014374,6.968459898,0.022731268,8,-85.83333333
5188,0.464583993,0,0,34.97909091,231.3636364,10121472,502,636664,6,5,24,878.9820631,224,883.2,0.140079224,0.62324189,-0.782029121,0.173648178,-0.984807753,1,0,6.779901524,6.784683281,0.027304311,7,-83.90909091
5189,0.465490997,0.524385639,45,21.28285714,220,10121472,397,636664,0,6,24,779.3382198,225,780.95,0.157473751,-0.979970888,-0.199140799,0.866025404,-0.5,1,0,6.659727441,6.6617908,0.030795359,7,-87.28571429
5190,0.51147598,0.027860056,45,30.4125,225.5,10121472,656,636664,0,6,24,870.794944,227,872.29,0.186843217,-0.954635369,-0.297777286,0.64278761,0.766044443,1,0,6.77055424,6.772267689,0.027561024,7,-89
5191,0.532431006,0.000795068,45,39.8175,248.5,10121472,755,636664,0,6,24,702.7959632,229,703.61,0.177341495,-0.487566695,-0.873085745,-0.342020143,0.939692621,1,0,6.556488489,6.557644458,0.034149314,7,-81
5192,0.544923007,0.195764295,45,41.29,242,10121472,397,636664,0,6,24,686.3923438,231,687.54,0.137434049,-0.59639876,-0.802688307,0.866025404,-0.5,1,0,6.532905226,6.534573414,0.034965425,7,-79
5193,0.545139015,0.46533578,45,37.1,231.5,10121472,889,636664,6,2,24,787.4981203,235,793.655,0.121848169,0.99939835,0.034683396,-0.766044443,-0.64278761,1,0,6.670130023,6.677908058,0.030476263,7,-97
5194,0.554003,0.191520306,45,39.375,264.75,10121472,889,636664,6,2,24,562.5230656,240,563.215,0.104453642,-0.055694556,-0.998447854,-0.766044443,-0.64278761,1,0,6.334208265,6.335435385,0.042664917,6,-79.25
5195,0.550373971,0,0,48.725,265.5,10121472,755,636664,0,4,24,715.118891,245,716.5,0.074309372,0.522704907,-0.852513684,-0.342020143,0.939692621,1,0,6.573846202,6.575772948,0.033560853,7,-82.25
5196,0.543193996,0,0,48.888,254,10121472,484,636664,6,3,24,883.9932694,247,885.294,0.036883253,-0.177071491,-0.984197992,-0.5,-0.866025404,1,0,6.78558004,6.787048724,0.027149528,7,-79.4
5197,0.585994005,0,0,44.18333333,256.3333333,10121472,889,636664,6,2,24,723.8653507,249,724.7466667,0.010018338,-0.559044649,-0.829137552,-0.766044443,-0.64278761,1,0,6.585985914,6.58720101,0.033155337,7,-79.33333333
5198,0.618511975,0,0,35.55666667,255,10121472,502,636664,6,5,24,1028.747384,251,1031.298333,6.25E-17,0.719668849,-0.694317469,0.173648178,-0.984807753,1,0,6.937068793,6.939542987,0.023329342,8,-84.66666667
5199,0.625069022,0,0,29.252,260.6,10121472,502,636664,6,5,24,1083.908029,255,1087.376,6.58E-17,0.921167731,0.389165788,0.173648178,-0.984807753,1,0,6.989250496,6.992441956,0.0221421,8,-85.8
5200,0.632089972,0,0,26.28666667,274.3333333,10121472,272,636664,0,4,24,906.4873836,261,908.0516667,6.58E-17,0.98938096,0.145345508,-0.866025404,-0.5,1,0,6.810679664,6.812401932,0.026475824,8,-81
5201,0.349162012,0,0,37.15,277,10121472,419,636664,0,8,24,434.6335903,203,436.56,-2.68E-17,-0.999939287,-0.011019138,0.939692621,-0.342020143,1,0,6.076801501,6.081213839,0.055218926,5,-77
5202,0.381761014,0,0,38.068,282.2,10121472,888,636664,0,5,24,387.1313559,204,388.388,-2.46E-17,0.229797664,-0.973238426,-0.766044443,-0.64278761,1,0,5.961343828,5.964576276,0.061994461,4,-80
5203,0.474929005,0,0,48.71,275,10121472,419,636664,0,8,24,502.2068418,203,503.72,-4.45E-17,-0.999952174,-0.009780034,0.939692621,-0.342020143,1,0,6.221001302,6.22400382,0.047789074,5,-81
5204,0.484052986,0,0,40.115,278,10121472,419,636664,0,8,24,698.8301006,201,700.1266667,-1.29E-17,0.338057168,-0.941125577,0.939692621,-0.342020143,1,0,6.550837592,6.552688565,0.034343111,7,-80.5
5205,0.479063004,0,0,30.0875,288,10121472,116,636664,6,6,24,1039.016767,198,1039.8575,2.78E-18,-0.768671179,0.639644134,0.173648178,-0.984807753,1,0,6.946992114,6.947800172,0.023098761,8,-82.5
5206,0.444436997,0,0,28.205,299.75,10121472,419,636664,0,8,24,826.3752775,199,829.0325,4.44E-18,-0.942479417,0.334264191,0.939692621,-0.342020143,1,0,6.718258374,6.721464857,0.029042495,7,-84.5
5207,0.530955017,0,0,18.05555556,299.6666667,10121472,888,636664,0,5,24,183.2957955,205,187.1422222,-6.66E-18,0.974136908,-0.22595859,-0.766044443,-0.64278761,1,0,5.216542051,5.237198178,0.1309359,1,-75.22222222
5208,0.575098991,0,0,25.876,294.4,10121472,888,636664,0,5,24,153.8062604,218,157.194,1.97E-17,0.968475377,-0.249109301,-0.766044443,-0.64278761,1,0,5.042174402,5.063822128,0.156040461,1,-70.6
5209,0.552028,0,0,15.94454545,281.7272727,10121472,888,636664,0,5,24,120.2281562,232,122.0554545,-8.33E-18,0.942564949,-0.334022929,-0.766044443,-0.64278761,1,0,4.797674359,4.812635103,0.19962046,0,-72.18181818
5210,0.482986003,0,0,16.58428571,288.2857143,10121472,888,636664,0,5,24,278.8523886,241,281.6842857,-1.79E-17,0.345792909,-0.938310857,-0.766044443,-0.64278761,1,0,5.634262281,5.644330677,0.086067041,3,-75.71428571
5211,0.448114991,0,0,14.51,294,10121472,888,636664,0,5,24,396.2696671,242,400.96,-2.90E-17,-0.317487467,-0.948262468,-0.766044443,-0.64278761,1,0,5.984615312,5.996352581,0.060564817,4,-78
5212,0.401430994,0,0,17.55083333,281.3333333,10121472,888,636664,0,5,24,47.56872125,239,52.66666667,-2.79E-17,0.617422309,-0.786631866,-0.766044443,-0.64278761,1,0,3.882979728,3.982792076,0.504533207,0,-70.33333333
5213,0.354938,0,0,31.45166667,282.8333333,10121472,884,636664,0,5,24,39.24037845,236,46.34666667,-2.54E-17,-0.0941726,-0.995555886,0.5,0.866025404,1,0,3.694870931,3.857496419,0.611614881,0,-72.5
5214,0.359499007,0,0,28.30166667,276,10121472,884,636664,0,5,24,54.29736717,235,58.05,2.04E-17,-0.644336717,-0.764741914,0.5,0.866025404,1,0,4.012725297,4.078384543,0.442010374,0,-67.16666667
5215,0.382001013,0,0,36.53333333,266.5,10121472,884,636664,0,5,24,168.0372286,234,169.7616667,3.43E-17,-0.430805283,-0.902444906,0.5,0.866025404,1,0,5.130118978,5.140268822,0.142825492,1,-68.5
5216,0.36946699,0,0,40.40444444,236.5555556,10121472,884,636664,0,5,24,99.93995194,232,105.3166667,5.56E-17,-0.923060693,-0.384654334,0.5,0.866025404,1,0,4.614525805,4.666422062,0.2401442,0,-65.11111111
5217,0.246093005,0,0,33.092,235,10121472,884,636664,0,5,24,125.8950185,229,129.166,1.15E-16,-0.95495395,-0.296754028,0.5,0.866025404,1,0,4.843360119,4.868810559,0.190635023,0,-72.8
5218,0.237816006,0,0,50.444,240,10121472,770,636664,6,10,24,330.3887199,227,337.636,1.39E-16,-0.311053018,-0.950392561,-0.64278761,0.766044443,1,0,5.803292067,5.824925784,0.072641705,3,-73.4
5219,0.239981994,0,0,42.345,230.75,10121472,884,636664,0,5,24,212.8798115,229,220.2475,1.19E-16,-0.756322343,-0.654199139,0.5,0.866025404,1,0,5.365414229,5.399281984,0.112739671,2,-68.5
5220,0.230399996,0,0,35.28,212.5,10121472,319,636664,0,5,24,205.1277274,230,211.015,1.22E-16,-0.988382675,-0.151985813,0.64278761,-0.766044443,1,0,5.328496013,5.356657027,0.117000272,2,-67
